SA2,SA2 NAME,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16
124041468,Yarramundi - Londonderry," 3,531 "," 3,552 "," 3,631 "," 3,676 "," 3,774 "," 3,813 ", 42 , 42 , 42 , 42 , 43 , 43 ," 167,286,964 "," 178,223,386 "," 194,948,311 "," 197,992,021 "," 211,752,575 "," 218,833,826 "," 39,604 "," 41,601 "," 43,109 "," 45,133 "," 46,692 "," 47,719 "," 47,377 "," 50,176 "," 53,690 "," 53,861 "," 56,108 "," 57,392 "
124051469,Erskine Park," 3,973 "," 4,014 "," 4,033 "," 4,030 "," 4,139 "," 4,209 ", 41 , 41 , 42 , 42 , 41 , 41 ," 199,175,003 "," 211,805,256 "," 221,729,959 "," 227,690,753 "," 238,069,671 "," 249,245,371 "," 44,500 "," 47,248 "," 49,787 "," 50,432 "," 51,802 "," 53,643 "," 50,132 "," 52,767 "," 54,979 "," 56,499 "," 57,519 "," 59,217 "
124051470,St Clair," 11,797 "," 11,803 "," 11,653 "," 11,669 "," 11,809 "," 11,838 ", 39 , 40 , 40 , 40 , 40 , 40 ," 566,042,707 "," 591,867,257 "," 611,525,697 "," 624,891,107 "," 650,693,773 "," 671,735,989 "," 44,488 "," 46,944 "," 48,931 "," 50,000 "," 51,261 "," 52,500 "," 47,982 "," 50,145 "," 52,478 "," 53,551 "," 55,102 "," 56,744 "
124051580,Colyton - Oxley Park," 5,464 "," 5,492 "," 5,540 "," 5,636 "," 5,754 "," 5,874 ", 39 , 40 , 40 , 40 , 40 , 39 ," 242,035,308 "," 254,773,969 "," 264,773,097 "," 271,331,792 "," 285,364,432 "," 300,726,994 "," 42,461 "," 44,174 "," 45,029 "," 45,424 "," 46,724 "," 48,350 "," 44,296 "," 46,390 "," 47,793 "," 48,143 "," 49,594 "," 51,196 "
124051581,St Marys - North St Marys," 6,732 "," 6,715 "," 6,766 "," 7,010 "," 7,292 "," 7,548 ", 39 , 39 , 39 , 39 , 39 , 38 ," 290,255,817 "," 303,982,858 "," 312,645,161 "," 329,197,885 "," 348,971,915 "," 371,736,811 "," 41,236 "," 42,856 "," 43,901 "," 44,212 "," 45,361 "," 46,475 "," 43,116 "," 45,269 "," 46,208 "," 46,961 "," 47,857 "," 49,250 "
125011473,Homebush Bay - Silverwater," 5,642 "," 6,198 "," 7,123 "," 7,835 "," 8,845 "," 9,861 ", 36 , 36 , 36 , 36 , 36 , 35 ," 344,927,373 "," 387,405,169 "," 461,901,302 "," 505,929,276 "," 580,100,484 "," 649,409,395 "," 51,997 "," 53,385 "," 54,249 "," 54,812 "," 56,312 "," 55,874 "," 61,136 "," 62,505 "," 64,846 "," 64,573 "," 65,585 "," 65,856 "
125011475,Rookwood Cemetery, na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na 
125011582,Auburn - Central," 6,633 "," 6,737 "," 6,832 "," 7,046 "," 7,585 "," 8,302 ", 33 , 34 , 35 , 34 , 33 , 33 ," 228,093,765 "," 243,775,694 "," 253,460,084 "," 259,561,709 "," 285,569,399 "," 328,009,985 "," 28,274 "," 29,750 "," 30,141 "," 30,198 "," 30,683 "," 30,829 "," 34,388 "," 36,185 "," 37,099 "," 36,838 "," 37,649 "," 39,510 "
125011583,Auburn - North," 4,704 "," 4,750 "," 4,816 "," 4,979 "," 5,453 "," 5,977 ", 32 , 32 , 33 , 33 , 32 , 32 ," 150,754,222 "," 161,363,623 "," 172,083,145 "," 177,435,421 "," 195,644,786 "," 221,716,738 "," 27,765 "," 29,380 "," 30,298 "," 30,823 "," 30,931 "," 31,307 "," 32,048 "," 33,971 "," 35,732 "," 35,637 "," 35,878 "," 37,095 "
125011584,Auburn - South," 3,212 "," 3,237 "," 3,338 "," 3,506 "," 3,707 "," 3,853 ", 38 , 39 , 39 , 39 , 38 , 37 ," 123,541,939 "," 129,556,394 "," 136,938,458 "," 145,683,178 "," 155,794,324 "," 170,901,758 "," 32,450 "," 33,533 "," 34,577 "," 34,474 "," 35,500 "," 35,703 "," 38,463 "," 40,024 "," 41,024 "," 41,553 "," 42,027 "," 44,356 "
125011585,Berala," 3,969 "," 4,083 "," 4,135 "," 4,252 "," 4,482 "," 4,718 ", 40 , 40 , 40 , 39 , 39 , 38 ," 159,169,196 "," 170,030,785 "," 177,280,777 "," 184,408,480 "," 192,632,771 "," 214,569,429 "," 35,484 "," 35,914 "," 36,850 "," 37,070 "," 36,622 "," 37,129 "," 40,103 "," 41,644 "," 42,873 "," 43,370 "," 42,979 "," 45,479 "
125011586,Lidcombe," 9,272 "," 9,605 "," 10,010 "," 10,482 "," 11,248 "," 11,772 ", 36 , 37 , 37 , 37 , 36 , 36 ," 378,944,613 "," 414,837,563 "," 453,797,051 "," 480,706,287 "," 520,326,372 "," 555,103,034 "," 33,891 "," 35,628 "," 37,483 "," 37,156 "," 37,656 "," 36,789 "," 40,870 "," 43,190 "," 45,334 "," 45,860 "," 46,259 "," 47,155 "
125011587,Regents Park," 2,267 "," 2,306 "," 2,302 "," 2,341 "," 2,442 "," 2,532 ", 40 , 41 , 41 , 40 , 40 , 40 ," 93,276,445 "," 98,295,129 "," 103,441,054 "," 108,132,574 "," 112,677,049 "," 116,207,505 "," 37,251 "," 38,086 "," 39,835 "," 41,395 "," 39,931 "," 39,998 "," 41,145 "," 42,626 "," 44,935 "," 46,191 "," 46,141 "," 45,896 "
125021476,Carlingford," 14,565 "," 14,658 "," 14,952 "," 15,286 "," 15,804 "," 16,443 ", 46 , 47 , 46 , 46 , 46 , 45 ," 780,016,578 "," 806,192,876 "," 845,388,948 "," 885,140,555 "," 935,236,547 "," 982,441,001 "," 39,392 "," 40,586 "," 42,448 "," 43,449 "," 44,262 "," 44,950 "," 53,554 "," 55,000 "," 56,540 "," 57,905 "," 59,177 "," 59,748 "
125021477,Ermington - Rydalmere," 9,996 "," 10,030 "," 10,329 "," 10,704 "," 11,300 "," 11,619 ", 41 , 41 , 41 , 41 , 41 , 41 ," 483,804,649 "," 507,046,460 "," 545,396,958 "," 584,804,318 "," 634,574,858 "," 669,055,654 "," 41,550 "," 42,987 "," 44,642 "," 46,457 "," 47,634 "," 48,532 "," 48,400 "," 50,553 "," 52,802 "," 54,634 "," 56,157 "," 57,583 "
125021478,Oatlands - Dundas Valley," 8,547 "," 8,721 "," 8,960 "," 9,040 "," 9,456 "," 9,724 ", 42 , 43 , 42 , 42 , 42 , 42 ," 443,269,444 "," 465,828,828 "," 498,770,756 "," 511,883,955 "," 550,451,491 "," 574,527,538 "," 41,079 "," 42,733 "," 44,028 "," 45,116 "," 45,233 "," 46,028 "," 51,863 "," 53,415 "," 55,666 "," 56,624 "," 58,212 "," 59,083 "
125031479,Chester Hill - Sefton," 7,198 "," 7,320 "," 7,418 "," 7,552 "," 7,870 "," 8,048 ", 41 , 42 , 42 , 42 , 42 , 41 ," 302,096,293 "," 321,657,611 "," 336,341,421 "," 344,261,161 "," 368,203,765 "," 387,100,563 "," 36,667 "," 38,069 "," 39,530 "," 39,487 "," 40,574 "," 41,296 "," 41,969 "," 43,942 "," 45,341 "," 45,585 "," 46,786 "," 48,099 "
125031480,Fairfield - East," 5,269 "," 5,293 "," 5,369 "," 5,557 "," 5,860 "," 6,066 ", 39 , 39 , 39 , 39 , 39 , 38 ," 200,065,110 "," 209,713,489 "," 220,893,686 "," 234,110,163 "," 250,747,280 "," 265,768,520 "," 35,046 "," 35,831 "," 37,611 "," 37,640 "," 38,240 "," 39,460 "," 37,970 "," 39,621 "," 41,142 "," 42,129 "," 42,790 "," 43,813 "
125031481,Granville - Clyde," 8,890 "," 8,938 "," 9,206 "," 9,359 "," 9,852 "," 10,415 ", 35 , 36 , 36 , 36 , 36 , 35 ," 351,222,563 "," 372,704,875 "," 392,392,171 "," 410,921,130 "," 438,694,594 "," 472,597,992 "," 33,845 "," 36,108 "," 37,168 "," 38,029 "," 38,842 "," 38,548 "," 39,508 "," 41,699 "," 42,624 "," 43,907 "," 44,528 "," 45,377 "
125031482,Greystanes - Pemulwuy," 13,070 "," 13,434 "," 13,767 "," 14,038 "," 14,261 "," 14,418 ", 41 , 41 , 41 , 41 , 41 , 41 ," 655,504,441 "," 702,392,475 "," 752,033,392 "," 788,871,755 "," 822,761,967 "," 855,653,326 "," 44,024 "," 45,943 "," 47,749 "," 49,324 "," 50,280 "," 52,000 "," 50,153 "," 52,285 "," 54,626 "," 56,195 "," 57,693 "," 59,346 "
125031483,Guildford - South Granville," 6,771 "," 6,881 "," 7,060 "," 7,434 "," 7,734 "," 8,121 ", 36 , 36 , 36 , 36 , 36 , 35 ," 257,961,016 "," 277,664,467 "," 295,608,861 "," 317,448,739 "," 334,202,845 "," 357,887,613 "," 33,023 "," 35,262 "," 36,621 "," 36,497 "," 37,265 "," 37,014 "," 38,098 "," 40,352 "," 41,871 "," 42,702 "," 43,212 "," 44,069 "
125031484,Guildford West - Merrylands West," 8,618 "," 8,707 "," 8,826 "," 9,013 "," 9,262 "," 9,566 ", 38 , 39 , 38 , 38 , 38 , 38 ," 366,983,687 "," 388,397,242 "," 409,248,715 "," 414,975,852 "," 443,068,425 "," 465,822,433 "," 38,133 "," 40,458 "," 41,104 "," 41,608 "," 42,581 "," 42,862 "," 42,583 "," 44,607 "," 46,369 "," 46,042 "," 47,837 "," 48,696 "
125031485,Merrylands - Holroyd," 12,201 "," 12,371 "," 12,536 "," 12,950 "," 13,364 "," 13,864 ", 37 , 37 , 37 , 37 , 37 , 37 ," 524,386,077 "," 555,319,295 "," 585,814,047 "," 620,810,211 "," 657,454,778 "," 694,366,261 "," 38,434 "," 40,089 "," 41,452 "," 42,089 "," 43,083 "," 42,945 "," 42,979 "," 44,889 "," 46,731 "," 47,939 "," 49,196 "," 50,084 "
125031486,Smithfield Industrial, 50 , 72 , 56 , 52 , 59 , 61 , 43 , 43 , 44 , 46 , 44 , 45 ," 3,877,700 "," 5,617,562 "," 3,779,426 "," 3,889,246 "," 4,453,724 "," 4,729,944 "," 45,610 "," 43,745 "," 54,242 "," 54,816 "," 57,326 "," 52,801 "," 77,554 "," 78,022 "," 67,490 "," 74,793 "," 75,487 "," 77,540 "
125031487,Yennora Industrial, na , 23 , 31 , 29 , 25 , 24 , na , 41 , 42 , 43 , 44 , 44 , na ," 814,887 "," 1,304,647 "," 1,324,931 "," 991,694 "," 978,811 ", na ," 32,133 "," 29,275 "," 30,632 "," 35,000 "," 35,530 ", na ," 35,430 "," 42,085 "," 45,687 "," 39,668 "," 40,784 "
125041489,North Parramatta," 10,408 "," 10,475 "," 10,900 "," 11,213 "," 11,595 "," 12,015 ", 35 , 35 , 35 , 36 , 36 , 36 ," 508,215,439 "," 539,472,966 "," 582,530,546 "," 618,949,085 "," 657,263,481 "," 700,764,096 "," 43,594 "," 45,563 "," 47,296 "," 48,544 "," 50,053 "," 50,999 "," 48,829 "," 51,501 "," 53,443 "," 55,199 "," 56,685 "," 58,324 "
125041490,North Rocks," 4,695 "," 4,756 "," 4,732 "," 4,750 "," 4,699 "," 4,710 ", 46 , 46 , 46 , 46 , 46 , 46 ," 264,324,593 "," 277,093,352 "," 288,271,694 "," 298,246,756 "," 296,042,021 "," 304,234,441 "," 43,911 "," 45,080 "," 47,208 "," 47,658 "," 49,540 "," 50,410 "," 56,299 "," 58,262 "," 60,920 "," 62,789 "," 63,001 "," 64,593 "
125041491,Northmead," 9,588 "," 9,874 "," 10,331 "," 10,756 "," 11,337 "," 11,465 ", 35 , 35 , 35 , 36 , 36 , 36 ," 505,384,487 "," 544,748,920 "," 594,262,164 "," 628,732,751 "," 679,917,003 "," 713,334,220 "," 46,800 "," 49,394 "," 51,046 "," 52,000 "," 53,421 "," 55,632 "," 52,710 "," 55,170 "," 57,522 "," 58,454 "," 59,973 "," 62,218 "
125041492,Parramatta - Rosehill," 14,316 "," 13,877 "," 14,344 "," 15,242 "," 16,528 "," 17,458 ", 31 , 31 , 32 , 32 , 32 , 32 ," 599,738,172 "," 617,885,838 "," 678,428,263 "," 749,636,120 "," 840,785,304 "," 916,778,828 "," 36,758 "," 39,527 "," 41,761 "," 43,302 "," 45,022 "," 45,765 "," 41,893 "," 44,526 "," 47,297 "," 49,182 "," 50,870 "," 52,513 "
125041493,Toongabbie - Constitution Hill," 11,323 "," 11,317 "," 11,512 "," 11,676 "," 12,127 "," 12,176 ", 41 , 42 , 42 , 42 , 42 , 41 ," 544,758,386 "," 575,887,372 "," 603,611,517 "," 631,263,755 "," 673,033,197 "," 696,859,405 "," 42,094 "," 44,499 "," 45,867 "," 47,305 "," 48,768 "," 49,308 "," 48,111 "," 50,887 "," 52,433 "," 54,065 "," 55,499 "," 57,232 "
125041494,Winston Hills," 5,982 "," 6,074 "," 6,115 "," 6,192 "," 6,331 "," 6,352 ", 43 , 43 , 44 , 43 , 44 , 44 ," 323,052,454 "," 343,344,127 "," 355,398,018 "," 375,349,827 "," 393,946,415 "," 413,556,251 "," 46,040 "," 47,884 "," 49,693 "," 51,701 "," 53,011 "," 54,309 "," 54,004 "," 56,527 "," 58,119 "," 60,619 "," 62,225 "," 65,106 "
125041588,Pendle Hill - Girraween," 5,715 "," 5,908 "," 5,989 "," 6,183 "," 6,389 "," 6,769 ", 38 , 38 , 39 , 38 , 38 , 38 ," 269,113,788 "," 294,973,188 "," 309,678,222 "," 333,371,780 "," 342,942,509 "," 376,944,005 "," 41,572 "," 44,222 "," 45,949 "," 46,798 "," 47,891 "," 49,030 "," 47,089 "," 49,928 "," 51,708 "," 53,917 "," 53,677 "," 55,687 "
125041589,Wentworthville - Westmead," 7,719 "," 7,787 "," 7,973 "," 8,144 "," 8,366 "," 8,675 ", 36 , 36 , 37 , 37 , 37 , 37 ," 368,356,644 "," 388,944,929 "," 421,332,280 "," 441,888,410 "," 460,202,218 "," 493,407,495 "," 41,024 "," 43,430 "," 45,965 "," 46,915 "," 47,543 "," 49,054 "," 47,721 "," 49,948 "," 52,845 "," 54,259 "," 55,009 "," 56,877 "
126011495,Epping - North Epping," 14,674 "," 15,058 "," 15,525 "," 15,930 "," 16,579 "," 17,012 ", 45 , 45 , 45 , 45 , 44 , 44 ," 882,853,680 "," 939,260,142 "," 1,004,930,336 "," 1,051,747,720 "," 1,100,099,043 "," 1,150,737,349 "," 42,751 "," 45,000 "," 47,135 "," 47,526 "," 48,326 "," 48,184 "," 60,164 "," 62,376 "," 64,730 "," 66,023 "," 66,355 "," 67,643 "
126011496,Pennant Hills - Cheltenham," 12,243 "," 12,328 "," 12,421 "," 12,646 "," 12,934 "," 13,217 ", 47 , 48 , 48 , 47 , 47 , 47 ," 867,615,098 "," 910,165,989 "," 965,505,062 "," 1,008,191,504 "," 1,039,087,236 "," 1,086,680,066 "," 47,951 "," 50,352 "," 51,915 "," 54,021 "," 54,941 "," 56,416 "," 70,866 "," 73,829 "," 77,732 "," 79,724 "," 80,338 "," 82,218 "
126021497,Eastwood - Denistone," 13,768 "," 14,011 "," 14,492 "," 14,670 "," 15,062 "," 15,425 ", 43 , 44 , 43 , 44 , 43 , 43 ," 760,550,708 "," 788,709,349 "," 839,386,533 "," 870,350,476 "," 900,560,398 "," 943,734,305 "," 39,264 "," 40,599 "," 41,829 "," 42,985 "," 43,900 "," 43,927 "," 55,240 "," 56,292 "," 57,921 "," 59,329 "," 59,790 "," 61,182 "
126021498,Gladesville - Huntleys Point," 8,104 "," 8,298 "," 8,424 "," 8,549 "," 8,789 "," 8,946 ", 43 , 43 , 43 , 44 , 44 , 44 ," 612,841,626 "," 642,532,225 "," 666,156,905 "," 713,967,535 "," 746,690,899 "," 790,665,722 "," 51,936 "," 54,575 "," 56,043 "," 56,718 "," 58,409 "," 60,247 "," 75,622 "," 77,432 "," 79,078 "," 83,515 "," 84,957 "," 88,382 "
126021499,Hunters Hill - Woolwich," 5,482 "," 5,666 "," 5,697 "," 5,905 "," 6,084 "," 6,142 ", 48 , 48 , 48 , 48 , 48 , 48 ," 712,128,235 "," 726,577,289 "," 790,708,980 "," 857,007,513 "," 893,687,992 "," 925,132,287 "," 58,680 "," 61,582 "," 65,464 "," 68,110 "," 69,385 "," 72,360 "," 129,903 "," 128,235 "," 138,794 "," 145,133 "," 146,892 "," 150,624 "
126021500,Macquarie Park - Marsfield," 10,202 "," 10,325 "," 10,584 "," 10,978 "," 11,672 "," 12,115 ", 37 , 37 , 38 , 38 , 37 , 37 ," 529,892,054 "," 561,980,265 "," 593,957,575 "," 624,795,805 "," 677,547,680 "," 722,035,017 "," 43,026 "," 45,636 "," 47,709 "," 48,200 "," 49,507 "," 49,635 "," 51,940 "," 54,429 "," 56,118 "," 56,913 "," 58,049 "," 59,598 "
126021501,North Ryde - East Ryde," 6,798 "," 6,990 "," 7,089 "," 7,220 "," 7,421 "," 7,444 ", 44 , 44 , 44 , 44 , 44 , 44 ," 399,513,832 "," 437,271,651 "," 460,672,747 "," 477,539,541 "," 504,322,413 "," 522,904,510 "," 44,174 "," 47,055 "," 49,429 "," 49,887 "," 50,953 "," 53,522 "," 58,769 "," 62,557 "," 64,984 "," 66,141 "," 67,959 "," 70,245 "
126021503,West Ryde - Meadowbank," 10,121 "," 10,342 "," 10,497 "," 10,897 "," 11,567 "," 11,925 ", 37 , 37 , 38 , 38 , 37 , 37 ," 528,636,922 "," 562,047,347 "," 599,250,586 "," 633,347,922 "," 687,648,408 "," 723,291,545 "," 43,970 "," 45,695 "," 48,131 "," 49,022 "," 50,035 "," 51,049 "," 52,232 "," 54,346 "," 57,088 "," 58,121 "," 59,449 "," 60,653 "
126021590,Putney," 2,498 "," 2,549 "," 2,604 "," 2,659 "," 2,663 "," 2,657 ", 46 , 46 , 46 , 46 , 47 , 47 ," 188,157,151 "," 202,304,493 "," 206,770,015 "," 221,976,383 "," 228,180,040 "," 241,305,300 "," 48,516 "," 51,086 "," 52,734 "," 53,914 "," 55,111 "," 56,315 "," 75,323 "," 79,366 "," 79,405 "," 83,481 "," 85,685 "," 90,819 "
126021591,Ryde," 12,406 "," 12,826 "," 13,419 "," 14,012 "," 14,755 "," 15,872 ", 41 , 41 , 41 , 41 , 41 , 40 ," 669,677,723 "," 721,025,031 "," 793,408,717 "," 856,270,810 "," 915,193,336 "," 1,006,549,233 "," 43,420 "," 45,225 "," 47,284 "," 48,804 "," 49,745 "," 50,400 "," 53,980 "," 56,216 "," 59,126 "," 61,110 "," 62,026 "," 63,417 "
127011504,Ashcroft - Busby - Miller," 5,497 "," 5,406 "," 5,323 "," 5,430 "," 5,645 "," 5,908 ", 38 , 38 , 38 , 38 , 37 , 37 ," 203,366,399 "," 210,944,494 "," 218,625,135 "," 225,303,953 "," 239,447,957 "," 256,983,877 "," 34,861 "," 37,435 "," 39,451 "," 39,193 "," 39,804 "," 40,759 "," 36,996 "," 39,020 "," 41,072 "," 41,492 "," 42,418 "," 43,498 "
127011505,Austral - Greendale," 4,730 "," 4,745 "," 4,776 "," 4,791 "," 4,898 "," 4,862 ", 43 , 43 , 43 , 43 , 43 , 43 ," 219,874,214 "," 231,560,792 "," 235,050,632 "," 250,544,818 "," 262,134,830 "," 270,551,643 "," 37,962 "," 38,722 "," 39,729 "," 42,395 "," 43,499 "," 45,326 "," 46,485 "," 48,801 "," 49,215 "," 52,295 "," 53,519 "," 55,646 "
127011506,Cobbitty - Leppington," 3,571 "," 3,982 "," 4,858 "," 6,093 "," 7,688 "," 9,975 ", 44 , 43 , 41 , 40 , 39 , 37 ," 181,347,104 "," 208,598,444 "," 272,449,964 "," 359,005,086 "," 464,813,990 "," 632,727,285 "," 38,796 "," 41,305 "," 46,463 "," 49,764 "," 52,101 "," 54,744 "," 50,783 "," 52,385 "," 56,083 "," 58,921 "," 60,460 "," 63,431 "
127011592,Badgerys Creek, 203 , 211 , 186 , 179 , 71 , 37 , 41 , 42 , 41 , 41 , 41 , 47 ," 8,256,108 "," 9,142,014 "," 8,537,252 "," 8,262,374 "," 3,518,005 "," 1,487,778 "," 38,361 "," 38,310 "," 43,315 "," 41,410 "," 46,021 "," 38,657 "," 40,670 "," 43,327 "," 45,899 "," 46,159 "," 49,549 "," 40,210 "
127011593,Cecil Hills," 3,727 "," 3,735 "," 3,761 "," 3,824 "," 3,885 "," 3,877 ", 41 , 42 , 42 , 42 , 42 , 43 ," 187,952,363 "," 200,526,781 "," 210,469,068 "," 221,010,437 "," 229,145,607 "," 236,243,906 "," 43,106 "," 45,454 "," 47,353 "," 48,875 "," 49,992 "," 50,845 "," 50,430 "," 53,689 "," 55,961 "," 57,796 "," 58,982 "," 60,935 "
127011594,Green Valley," 5,795 "," 5,837 "," 5,855 "," 5,969 "," 6,192 "," 6,153 ", 39 , 40 , 40 , 40 , 40 , 40 ," 252,636,667 "," 266,464,441 "," 281,550,613 "," 291,011,242 "," 307,413,743 "," 314,880,765 "," 40,035 "," 41,800 "," 43,693 "," 44,146 "," 44,997 "," 46,238 "," 43,596 "," 45,651 "," 48,087 "," 48,754 "," 49,647 "," 51,175 "
127011595,Hinchinbrook," 4,739 "," 4,803 "," 4,941 "," 5,364 "," 5,878 "," 6,219 ", 40 , 41 , 41 , 41 , 40 , 40 ," 214,642,006 "," 225,958,817 "," 241,536,606 "," 271,088,304 "," 308,389,330 "," 333,892,222 "," 42,284 "," 43,522 "," 44,841 "," 45,896 "," 47,263 "," 47,877 "," 45,293 "," 47,045 "," 48,884 "," 50,538 "," 52,465 "," 53,689 "
127011596,Hoxton Park - Carnes Hill - Horningsea Park," 4,506 "," 4,785 "," 4,927 "," 5,177 "," 5,522 "," 5,875 ", 38 , 38 , 39 , 39 , 39 , 39 ," 215,706,347 "," 240,865,672 "," 257,628,807 "," 279,124,693 "," 303,262,651 "," 332,853,961 "," 45,516 "," 47,035 "," 47,991 "," 49,338 "," 50,130 "," 51,503 "," 47,871 "," 50,338 "," 52,289 "," 53,916 "," 54,919 "," 56,656 "
127011597,West Hoxton - Middleton Grange," 5,401 "," 5,789 "," 6,374 "," 7,008 "," 7,626 "," 7,960 ", 38 , 38 , 38 , 38 , 38 , 38 ," 271,521,690 "," 306,453,536 "," 352,682,489 "," 392,414,718 "," 445,087,233 "," 477,317,551 "," 46,146 "," 48,351 "," 49,930 "," 50,803 "," 52,146 "," 53,235 "," 50,272 "," 52,937 "," 55,331 "," 55,995 "," 58,364 "," 59,965 "
127021509,Bonnyrigg Heights - Bonnyrigg," 6,875 "," 6,914 "," 7,120 "," 7,234 "," 7,441 "," 7,545 ", 39 , 40 , 40 , 40 , 40 , 39 ," 289,109,558 "," 306,902,744 "," 327,656,220 "," 339,326,214 "," 361,237,014 "," 379,316,506 "," 38,187 "," 40,050 "," 41,631 "," 42,329 "," 43,245 "," 44,743 "," 42,052 "," 44,389 "," 46,019 "," 46,907 "," 48,547 "," 50,274 "
127021510,Bossley Park - Abbotsbury," 9,712 "," 9,691 "," 9,773 "," 9,773 "," 9,832 "," 9,804 ", 42 , 42 , 42 , 42 , 42 , 43 ," 453,100,427 "," 477,218,788 "," 493,704,976 "," 512,073,009 "," 530,455,880 "," 541,366,232 "," 40,548 "," 42,512 "," 43,917 "," 44,812 "," 46,473 "," 47,505 "," 46,654 "," 49,244 "," 50,517 "," 52,397 "," 53,952 "," 55,219 "
127021511,Cabramatta - Lansvale," 9,440 "," 9,495 "," 9,513 "," 9,650 "," 10,127 "," 10,543 ", 40 , 41 , 41 , 41 , 41 , 40 ," 343,443,080 "," 365,269,714 "," 376,294,558 "," 388,274,118 "," 426,504,249 "," 456,457,397 "," 32,843 "," 34,582 "," 35,657 "," 36,221 "," 36,969 "," 37,759 "," 36,382 "," 38,470 "," 39,556 "," 40,236 "," 42,116 "," 43,295 "
127021512,Cabramatta West - Mount Pritchard," 6,563 "," 6,717 "," 6,749 "," 6,935 "," 7,163 "," 7,511 ", 40 , 40 , 40 , 41 , 40 , 40 ," 265,466,773 "," 277,603,107 "," 290,520,205 "," 305,988,686 "," 328,704,507 "," 349,801,944 "," 35,478 "," 37,391 "," 38,803 "," 39,257 "," 41,018 "," 41,601 "," 40,449 "," 41,328 "," 43,046 "," 44,122 "," 45,889 "," 46,572 "
127021513,Canley Vale - Canley Heights," 8,091 "," 8,301 "," 8,346 "," 8,504 "," 8,924 "," 9,365 ", 40 , 40 , 40 , 40 , 40 , 39 ," 306,545,448 "," 331,619,434 "," 342,784,680 "," 358,066,737 "," 392,064,711 "," 421,042,303 "," 34,597 "," 36,103 "," 37,486 "," 38,311 "," 39,741 "," 40,152 "," 37,887 "," 39,949 "," 41,072 "," 42,106 "," 43,934 "," 44,959 "
127021514,Edensor Park," 4,811 "," 4,884 "," 4,847 "," 4,887 "," 4,949 "," 5,017 ", 40 , 41 , 41 , 41 , 41 , 41 ," 219,739,349 "," 229,508,530 "," 235,015,482 "," 244,718,535 "," 251,028,896 "," 262,840,815 "," 40,108 "," 41,174 "," 42,824 "," 43,867 "," 44,267 "," 46,250 "," 45,674 "," 46,992 "," 48,487 "," 50,075 "," 50,723 "," 52,390 "
127021515,Fairfield," 5,998 "," 5,986 "," 6,032 "," 6,109 "," 6,282 "," 6,409 ", 38 , 39 , 39 , 39 , 39 , 39 ," 228,825,010 "," 238,248,861 "," 252,919,362 "," 259,711,105 "," 273,914,385 "," 288,488,272 "," 34,113 "," 36,049 "," 38,164 "," 38,525 "," 39,685 "," 40,817 "," 38,150 "," 39,801 "," 41,930 "," 42,513 "," 43,603 "," 45,013 "
127021516,Fairfield - West," 7,253 "," 7,332 "," 7,238 "," 7,300 "," 7,660 "," 7,896 ", 40 , 40 , 41 , 41 , 40 , 40 ," 291,213,255 "," 304,614,265 "," 311,585,734 "," 322,135,651 "," 342,955,318 "," 365,263,782 "," 35,888 "," 37,238 "," 38,610 "," 39,420 "," 39,701 "," 40,419 "," 40,151 "," 41,546 "," 43,049 "," 44,128 "," 44,772 "," 46,259 "
127021517,Greenfield Park - Prairiewood," 3,715 "," 3,729 "," 3,750 "," 3,678 "," 3,785 "," 3,831 ", 41 , 41 , 41 , 42 , 41 , 40 ," 163,499,692 "," 170,411,489 "," 183,409,840 "," 181,421,046 "," 193,326,417 "," 195,146,152 "," 39,743 "," 40,852 "," 43,544 "," 44,622 "," 45,071 "," 44,289 "," 44,011 "," 45,699 "," 48,909 "," 49,326 "," 51,077 "," 50,939 "
127021518,Horsley Park - Kemps Creek," 2,373 "," 2,463 "," 2,531 "," 2,610 "," 2,678 "," 2,690 ", 44 , 44 , 45 , 44 , 44 , 45 ," 129,026,950 "," 140,766,726 "," 154,985,223 "," 160,203,859 "," 173,525,889 "," 181,853,255 "," 41,908 "," 44,010 "," 44,635 "," 45,086 "," 48,258 "," 51,460 "," 54,373 "," 57,153 "," 61,235 "," 61,381 "," 64,797 "," 67,603 "
127021519,Smithfield - Wetherill Park," 8,074 "," 7,962 "," 7,941 "," 7,999 "," 8,185 "," 8,290 ", 40 , 41 , 41 , 41 , 41 , 41 ," 347,745,243 "," 359,023,853 "," 373,669,413 "," 384,670,275 "," 402,720,700 "," 418,046,846 "," 39,024 "," 40,895 "," 42,071 "," 42,859 "," 43,457 "," 44,829 "," 43,070 "," 45,092 "," 47,056 "," 48,090 "," 49,202 "," 50,428 "
