,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent
5615,103/21 Queen Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8193323, 145.151531]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,2,1,78816.94285714254,23611.65187322441,430.0
5616,8/13 John Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8141591, 145.1528912]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,380.0
5617,3/53 Laburnum Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8211226, 145.1470258]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,2,78816.94285714254,23611.65187322441,500.0
5618,405/20 Queen Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8192859, 145.1509058]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,400.0
5619,3/374 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8218183, 145.1387922]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,355.0
5620,96 Shafer Road Blackburn North VIC 3130,House,2022,"[-37.8064349, 145.1493751]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,,78816.94285714254,23611.65187322441,450.0
5621,1/17 Esdale Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8124532, 145.1631288]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,1,78816.94285714254,23611.65187322441,550.0
5622,50 Laburnum Street Blackburn VIC 3130,House,2022,"[-37.8215686, 145.1472195]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,5,2,2,78816.94285714254,23611.65187322441,685.0
5623,19 Gerald Street Blackburn VIC 3130,House,2022,"[-37.8288308, 145.1672922]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,2,78816.94285714254,23611.65187322441,500.0
5624,201 Whitehorse Road Blackburn VIC 3130,House,2022,"[-37.817645, 145.1589908]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,2,78816.94285714254,23611.65187322441,390.0
5625,2/28 Main Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8232128, 145.1491899]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,390.0
5626,5/85 Whitehorse Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8170994, 145.1494614]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,450.0
5627,201/4 Station Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8194036, 145.149654]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,365.0
5628,67 Koonung Road Blackburn North VIC 3130,House,2022,"[-37.8062599, 145.1530833]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,4,2,5,78816.94285714254,23611.65187322441,530.0
5629,28 Gunyah Road Blackburn North VIC 3130,House,2022,"[-37.8098927, 145.1647262]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,4,1,1,78816.94285714254,23611.65187322441,525.0
5630,5/50 Springfield Road Blackburn North VIC 3130,House,2022,"[-37.8101555, 145.1470537]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,2,78816.94285714254,23611.65187322441,500.0
5631,552 Middleborough Road Blackburn North VIC 3130,House,2022,"[-37.8057372, 145.1416222]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,2,78816.94285714254,23611.65187322441,440.0
5632,1/91-93 Surrey Road Blackburn North VIC 3130,Apartment / Unit / Flat,2022,"[-37.8082589, 145.1585607]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,1,78816.94285714254,23611.65187322441,410.0
5633,2/76 Surrey Road Blackburn VIC 3130,House,2022,"[-37.8060872, 145.1581894]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,2,78816.94285714254,23611.65187322441,495.0
5634,1/460 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8134868, 145.1400843]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,2,1,78816.94285714254,23611.65187322441,400.0
5635,48 Surrey Road Blackburn North VIC 3130,House,2022,"[-37.8039619, 145.1588529]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,1,78816.94285714254,23611.65187322441,450.0
5636,4/113 Surrey Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8099713, 145.1581283]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,1,78816.94285714254,23611.65187322441,400.0
5637,1/15 Station Street Blackburn VIC 3130,Townhouse,2022,"[-37.8191955, 145.1503668]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,3,1,78816.94285714254,23611.65187322441,No Available
5638,3/4 LITHGOW AVENUE Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.81901089999999, 145.1461604]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,320.0
5639,8/4 LITHGOW AVENUE Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8191583, 145.1459778]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,320.0
5640,65 Morrie Crescent Blackburn VIC 3130,House,2022,"[-37.8045898, 145.1470468]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,1,78816.94285714254,23611.65187322441,600.0
5641,204/18 Queen Street Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8191287, 145.1509273]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,1,1,1,78816.94285714254,23611.65187322441,345.0
5642,1/7-13 Laburnum Street Blackburn VIC 3130,Townhouse,2022,"[-37.8205491, 145.1418258]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,2,1,2,78816.94285714254,23611.65187322441,500.0
5643,1/456 Middleborough Road Blackburn VIC 3130,Apartment / Unit / Flat,2022,"[-37.8137793, 145.1399592]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,2,78816.94285714254,23611.65187322441,460.0
5644,2 Shafer Road Blackburn North VIC 3130,House,2022,"[-37.8070784, 145.141097]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,2,78816.94285714254,23611.65187322441,420.0
5645,3/1 Station Street Blackburn VIC 3130,Townhouse,2022,"[-37.8179451, 145.1506686]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,2,1,78816.94285714254,23611.65187322441,500.0
5646,49 Katrina Street Blackburn North VIC 3130,House,2022,"[-37.8035451, 145.1466588]",3130,"[xcoord    145.152364
ycoord    -37.816607
Name: Blackburn, dtype: float64, xcoord    145.146572
ycoord    -37.839195
Name: Blackburn South, dtype: float64]",Blackburn,3,1,2,78816.94285714254,23611.65187322441,450.0
5647,5/5 Luckie Street Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.815603, 145.1752221]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,1,68193.76190476213,13357.783336292605,370.0
5648,10/5 Nicoll Street Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8111822, 145.1673756]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,1,1,68193.76190476213,13357.783336292605,430.0
5649,4/32 Mount Pleasant Road Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8237765, 145.1777562]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,2,1,68193.76190476213,13357.783336292605,410.0
5650,32/35-47 Burnt Street Nunawading VIC 3131,House,2022,"[-37.8170847, 145.174858]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,1,68193.76190476213,13357.783336292605,395.0
5651,3/6 Russell Street Nunawading VIC 3131,House,2022,"[-37.816805, 145.1699045]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,2,68193.76190476213,13357.783336292605,450.0
5652,1/1 Menin Road Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8268633, 145.1784784]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,2,68193.76190476213,13357.783336292605,420.0
5653,15/39-41 Mount Pleasant Road Nunawading VIC 3131,House,2022,"[-37.8243041, 145.1796124]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,1,68193.76190476213,13357.783336292605,425.0
5654,261 Springfield Road Nunawading VIC 3131,House,2022,"[-37.8119258, 145.1680469]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,2,1,1,68193.76190476213,13357.783336292605,400.0
5655,2/25 Koroit Street Nunawading VIC 3131,House,2022,"[-37.8169396, 145.1695987]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,3,1,68193.76190476213,13357.783336292605,450.0
5656,3 Ferdinand Street Nunawading VIC 3131,House,2022,"[-37.8036712, 145.185213]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,1,1,68193.76190476213,13357.783336292605,480.0
5657,2/31 McCulloch St Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8147437, 145.1806408]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,3,5,68193.76190476213,13357.783336292605,580.0
5658,2/18 Burnt Street Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8173382, 145.1716466]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,1,2,68193.76190476213,13357.783336292605,485.0
5659,3/9 Wood Street Nunawading VIC 3131,House,2022,"[-37.8215873, 145.1776383]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,2,2,68193.76190476213,13357.783336292605,580.0
5660,2/3 Luckie Street Nunawading VIC 3131,Townhouse,2022,"[-37.8157424, 145.1753162]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Nunawading,3,2,2,68193.76190476213,13357.783336292605,640.0
5661,6 Bogong Court Forest Hill VIC 3131,House,2022,"[-37.8402938, 145.1673137]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,1,1,66163.71428571409,11570.20641867898,430.0
5662,4/108 Mount Pleasant Road Nunawading VIC 3131,Apartment / Unit / Flat,2022,"[-37.8305252, 145.1793223]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,2,1,1,66163.71428571409,11570.20641867898,400.0
5663,3 Leddy Street Forest Hill VIC 3131,House,2022,"[-37.8381008, 145.1805608]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,4,2,2,66163.71428571409,11570.20641867898,690.0
5664,5/470-474 Canterbury Road Forest Hill VIC 3131,Apartment / Unit / Flat,2022,"[-37.83678159999999, 145.1821245]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,2,1,1,66163.71428571409,11570.20641867898,390.0
5665,1 Magnolia Drive Forest Hill VIC 3131,House,2022,"[-37.847615, 145.1655671]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,4,2,2,66163.71428571409,11570.20641867898,850.0
5666,7 Box Avenue Forest Hill VIC 3131,House,2022,"[-37.84266330000001, 145.1703326]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,2,1,66163.71428571409,11570.20641867898,520.0
5667,108 Mahoneys Road Forest Hill VIC 3131,House,2022,"[-37.84074349999999, 145.1650712]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,1,1,66163.71428571409,11570.20641867898,520.0
5668,12A Felicia Grove Forest Hill VIC 3131,House,2022,"[-37.8351385, 145.1823456]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,1,1,,66163.71428571409,11570.20641867898,260.0
5669,15/18 Lernes Street Forest Hill VIC 3131,House,2022,"[-37.8370841, 145.1808547]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,2,1,1,66163.71428571409,11570.20641867898,350.0
5670,26 Jolimont Road Forest Hill VIC 3131,House,2022,"[-37.8435333, 145.1742142]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,2,1,66163.71428571409,11570.20641867898,495.0
5671,16 Mill Avenue Forest Hill VIC 3131,House,2022,"[-37.83715850000001, 145.1694485]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,1,1,66163.71428571409,11570.20641867898,400.0
5672,4 Troy Court Forest Hill VIC 3131,House,2022,"[-37.8401674, 145.1643381]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,1,2,66163.71428571409,11570.20641867898,480.0
5673,3 Troy Court Forest Hill VIC 3131,House,2022,"[-37.8397148, 145.1640793]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,3,1,1,66163.71428571409,11570.20641867898,520.0
5674,5 Ansett Crescent Forest Hill VIC 3131,House,2022,"[-37.8498771, 145.1672922]",3131,"[xcoord    145.171609
ycoord    -37.838957
Name: Forest Hill, dtype: float64, xcoord    145.176434
ycoord    -37.817574
Name: Nunawading, dtype: float64]",Forest Hill,4,2,4,66163.71428571409,11570.20641867898,630.0
