,name,property_type,property_feature,coordinates,desc,postcode,week_rent,sa2_coor,closest_sa2,2023 Population,2023Pred,bedroom_num,bathroom_num,parking_num
527,5/16 Coronation Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1086']","[-37.8062614, 144.8810514]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,250.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],['1']
528,9/296-298 Somerville Road Kingsville VIC 3012,Townhouse,"['Monday, 24th October 2022', '$1955']","[-37.811291, 144.874273]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,450.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
529,85 Coronation Street Kingsville VIC 3012,House,"['Available Now', '$2817', '333m²']","[-37.8086687, 144.8810514]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,650.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['3'],['1'],['1']
530,3/13 Bishop Street Kingsville VIC 3012,Villa,"['Monday, 12th September 2022', '$1608']","[-37.8090197, 144.875765]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,370.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['2']
531,9/22 Bishop Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1043']","[-37.8098503, 144.8749914]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,240.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],['1']
532,3/13 Essex Street West Footscray VIC 3012,Apartment / Unit / Flat,"['Tuesday, 13th September 2022', '$1695']","[-37.7962132, 144.8851456]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,390.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
533,3/28 Bishop Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1260']","[-37.8103024, 144.8748195]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,290.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],[]
534,22/5 Lewis Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1477']","[-37.8096672, 144.8743468]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,340.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
535,3/57 Kingsville Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1086']","[-37.81003, 144.8787305]",Enjoy light filled living in this delightfully cosy updated 1 Br Garden Apartment.,3012,250.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],['1']
536,7/34 Bishop Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1304']","[-37.81072, 144.874925]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,300.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
537,6/30 Bishop Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1173']","[-37.8104264, 144.8748625]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,270.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],[]
538,2/199 Geelong Road Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1173']","[-37.8034862, 144.8847908]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,270.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
539,2/20 Kingsville Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Saturday, 1st October 2022', '$1304']","[-37.8081694, 144.8783007]","2 bedroom apartment with BIRs 
This apartment has a lot to offer with;
- Separate kitchen/meals area
- Large lounge
- Split system air conditioning &amp; heater
- x1 Car park on site ",3012,300.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['2'],['1'],['1']
540,1/35 Kingsville Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1304']","[-37.8089872, 144.8789884]","This cosy, low maintenance 1 bedroom apartment in the heart of Kingsville with every amenity a stone's throw away.",3012,300.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],['1']
541,6/19 Kingsville Street Kingsville VIC 3012,Apartment / Unit / Flat,"['Thursday, 8th September 2022', '$1086']","[-37.8080171, 144.8790314]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,250.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Seddon - Kingsville,10140.666827947454,85452.06666666642,['1'],['1'],['1']
542,1/82 Ashley Street West Footscray VIC 3012,Townhouse,"['Monday, 26th September 2022', '$1716']","[-37.7911279, 144.8637911]",Helena  Eglezos,3012,395.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['2'],['2'],['1']
543,5/15 Omar Street Maidstone VIC 3012,Apartment / Unit / Flat,"['Available Now', '$1043']","[-37.7804863, 144.8703156]","A third-floor apartment fosters carpet throughout, ample natural light aspect, galley style kitchen/meals with gas stove-top, voluminous cupboard space accentuating rarity, comfortable living area, spacious bedroom with balcony through to the bathroom. Off-street parking, excellently positioned to transport, schooling, and Highpoint Shopping Centre.",3012,240.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['1'],['1'],['1']
544,21A Inkerman Street Maidstone VIC 3012,Townhouse,"['Available Now', '$2824']","[-37.7866151, 144.8814158]","This stylish and sophisticated four-bedroom family home lets you embrace the spacious surroundings in a relaxed easy-care lifestyle. Featuring 4 bedrooms, master bedroom with ensuite and WIR as the other 3 bedrooms with BIRs. The delightful kitchen is a dream, it has a marble look porcelain benchtop.",3012,650.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['4'],['2'],['1']
545,1/15 Cambridge Street Maidstone VIC 3012,House,"['Wednesday, 28th September 2022', '$1804']","[-37.7824737, 144.8719401]",** BOOK INSPECTION ONLINE **,3012,415.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['3'],['1'],['2']
546,131 Mitchell Street Maidstone VIC 3012,House,"['Available Now', '$1521']","[-37.7824193, 144.8756361]","3 bedrooms (Bir's),
Formal lounge with gas space heater &amp; ceiling fan,
Kitchen with gas cook top &amp; meals area,
Central bathroom, separate laundry &amp; W.C,
Parking at rear. Within minutes to all amenities.",3012,350.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['3'],['1'],['1']
547,7 Emu Road Maidstone VIC 3012,House,"['Thursday, 22nd September 2022', '$1825']","[-37.78023779999999, 144.8833724]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,420.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['3'],['1'],['4']
548,40 Dunedin Street Maidstone VIC 3012,House,"['Available Now', '$2389']","[-37.7803581, 144.8664922]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3012,550.0,"[xcoord    144.871032
ycoord    -37.799222
Name: West Footscray - Tottenham, dtype: float64, xcoord    144.886981
ycoord    -37.807533
Name: Seddon - Kingsville, dtype: float64, xcoord    144.810428
ycoord    -37.795036
Name: Sunshine West, dtype: float64, xcoord    144.863662
ycoord    -37.784766
Name: Braybrook, dtype: float64]",Braybrook,21794.99786931812,60611.66666666651,['5'],['3'],['2']
