,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,Y,X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
10008,"29 KILCUNDA RIDGE ROAD, KILCUNDA",-38.544095,145.473025,Powlett River Primary School,6.629,Stony Point Railway Station (Crib Point),28.922,-38.56035,145.5462,Powlett River Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10009,"1 MESSMATE STREET, KILCUNDA",-38.547008,145.475817,Powlett River Primary School,6.3114,Stony Point Railway Station (Crib Point),29.3174,-38.56035,145.5462,Powlett River Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10010,"GRUBER STREET, KILCUNDA",-38.5491311,145.4776164,Powlett River Primary School,6.1065,Stony Point Railway Station (Crib Point),29.5902,-38.56035,145.5462,Powlett River Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10011,"36 REED CRESCENT, WONTHAGGI",-38.612543,145.595876,Bass Coast College,0.2493,Stony Point Railway Station (Crib Point),42.012,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10012,"7 STEWART STREET, WONTHAGGI",-38.616091,145.59637,Bass Coast College,0.5867,Stony Point Railway Station (Crib Point),42.2938,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10013,"25 MARY ST, WONTHAGGI",-38.5942001,145.6035001,Wonthaggi North Primary School,0.5867,Stony Point Railway Station (Crib Point),41.2983,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10014,"2 SEAM ST, WONTHAGGI",-38.5843001,145.59586001,Wonthaggi North Primary School,1.6562,Stony Point Railway Station (Crib Point),40.1157,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10015,"25 MARY STREET, WONTHAGGI",-38.5942001,145.6035001,Wonthaggi North Primary School,0.5867,Stony Point Railway Station (Crib Point),41.2983,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10016,"31 VICARS AVENUE, WONTHAGGI",-38.5897166002,145.5927785002,Wonthaggi North Primary School,1.2011,Stony Point Railway Station (Crib Point),40.2507,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10017,"2 SEAM STREET, WONTHAGGI",-38.5843001,145.59586001,Wonthaggi North Primary School,1.6562,Stony Point Railway Station (Crib Point),40.1157,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10018,"12 WALLACE STREET, WONTHAGGI",-38.591272,145.591387,Wonthaggi North Primary School,1.1382,Stony Point Railway Station (Crib Point),40.2559,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10019,"12 GORDON STREET, WONTHAGGI",-38.5922661002,145.5910328002,Wonthaggi North Primary School,1.0823,Stony Point Railway Station (Crib Point),40.2972,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10020,"5 NORTHVIEW DRIVE, WONTHAGGI",-38.5905753,145.5973561,Wonthaggi North Primary School,0.9489,Stony Point Railway Station (Crib Point),40.6287,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10021,"3/21 HUNTER STREET, WONTHAGGI",-38.6115959,145.5894421,Wonthaggi Primary School,0.4107,Stony Point Railway Station (Crib Point),41.5109,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10022,"44 NELSON ST, WONTHAGGI",-38.59026001,145.59446001,Wonthaggi North Primary School,1.075,Stony Point Railway Station (Crib Point),40.4044,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10023,"23 O'BRIEN CCT, WONTHAGGI",-38.59414001,145.60478001,Wonthaggi North Primary School,0.6535,Stony Point Railway Station (Crib Point),41.3845,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10024,"23 O'BRIEN CIRCUIT, WONTHAGGI",-38.5941416,145.6049071,Wonthaggi North Primary School,0.6601,Stony Point Railway Station (Crib Point),41.3935,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10025,"73 HAGELTHORN STREET, WONTHAGGI",-38.612637,145.582811,Wonthaggi Primary School,0.727,Stony Point Railway Station (Crib Point),41.1396,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10026,"45 GRAHAM STREET, WONTHAGGI",-38.605979,145.595483,Bass Coast Specialist School,0.4263,Stony Point Railway Station (Crib Point),41.5313,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10027,"7A FULLER ROAD, WONTHAGGI",-38.59103001,145.58966001,Wonthaggi North Primary School,1.2632,Stony Point Railway Station (Crib Point),40.1193,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10028,"28 OXFORD WAY, WONTHAGGI",-38.5925986,145.6040232,Wonthaggi North Primary School,0.7656,Stony Point Railway Station (Crib Point),41.2306,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10029,"119 BROOME CRESENT, WONTHAGGI",-38.61521001,145.58386001,Wonthaggi Primary School,0.9071,Stony Point Railway Station (Crib Point),41.3933,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10030,"13 KINGSTON ROAD, WONTHAGGI",-38.594209,145.596372,Wonthaggi North Primary School,0.6123,Stony Point Railway Station (Crib Point),40.799,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10031,"33 BROOME CRESCENT, WONTHAGGI",-38.61185001,145.59383001,Bass Coast Specialist School,0.3282,Stony Point Railway Station (Crib Point),41.8251,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10032,"103 HAGELTHORN, WONTHAGGI",-38.61228001,145.57879001,Wonthaggi Primary School,0.9834,Stony Point Railway Station (Crib Point),40.8461,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10033,"88 REED CRESCENT, WONTHAGGI",-38.616758,145.590725,Bass Coast College,0.8975,Stony Point Railway Station (Crib Point),41.9619,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10034,"28 CAMERON STREET, WONTHAGGI",-38.611189,145.5853556,Wonthaggi Primary School,0.4595,Stony Point Railway Station (Crib Point),41.2073,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10035,"71 BILLSON STREET, WONTHAGGI",-38.611172002,145.5917746002,Bass Coast Specialist School,0.4388,Stony Point Railway Station (Crib Point),41.6386,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10036,"77 BILLSON STREET, WONTHAGGI",-38.6161949002,145.5979301002,Bass Coast College,0.5834,Stony Point Railway Station (Crib Point),42.4064,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10037,"11 WATT STREET, WONTHAGGI",-38.606617,145.599541,Bass Coast Specialist School,0.4379,Stony Point Railway Station (Crib Point),41.8533,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10038,"74 KORUMBURRA RD, WONTHAGGI",-38.5999341002,145.6035061002,Wonthaggi North Primary School,0.311,Stony Point Railway Station (Crib Point),41.6772,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10039,"31 VICARS AVE, WONTHAGGI",-38.5897166002,145.5927785002,Wonthaggi North Primary School,1.2011,Stony Point Railway Station (Crib Point),40.2507,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10040,"74 KORUMBURRA ROAD, WONTHAGGI",-38.573551002,145.6306918002,Wonthaggi North Primary School,3.8617,Stony Point Railway Station (Crib Point),41.9865,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10041,"22 BENT STREET, WONTHAGGI",-38.6044756,145.5982196,Bass Coast Specialist School,0.6039,Stony Point Railway Station (Crib Point),41.6165,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10042,"67 CAMPBELL STREET, WONTHAGGI",-38.6108685,145.5768356,Wonthaggi Primary School,1.078,Stony Point Railway Station (Crib Point),40.6149,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10043,"88B HAGELTHORN STREET, WONTHAGGI",-38.61195001,145.57898001,Wonthaggi Primary School,0.9514,Stony Point Railway Station (Crib Point),40.8351,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10044,"31 GORDON STREET, WONTHAGGI",-38.592657,145.591462,Wonthaggi North Primary School,1.0254,Stony Point Railway Station (Crib Point),40.3531,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10045,"44 NELSON STREET, WONTHAGGI",-38.590281,145.594455,Wonthaggi North Primary School,1.0731,Stony Point Railway Station (Crib Point),40.4055,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10046,"2/7 CAMPBELL STREET, WONTHAGGI",-38.6112133002,145.5831701002,Wonthaggi Primary School,0.5985,Stony Point Railway Station (Crib Point),41.0624,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10047,"3/21 HUNTER ST, WONTHAGGI",-38.61167002,145.5890312002,Wonthaggi Primary School,0.4144,Stony Point Railway Station (Crib Point),41.4884,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10048,"2/7 CAMPBELL ST, WONTHAGGI",-38.6112133002,145.5831701002,Wonthaggi Primary School,0.5985,Stony Point Railway Station (Crib Point),41.0624,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10049,"46A OXFORD WAY, WONTHAGGI",-38.5912780761719,145.604598999023,Wonthaggi North Primary School,0.9197,Stony Point Railway Station (Crib Point),41.1856,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10050,"57 FINCHER STREET, WONTHAGGI",-38.6040697,145.5993331,Wonthaggi North Primary School,0.588,Stony Point Railway Station (Crib Point),41.6657,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10051,"1/73 MERRIN CRESCENT, WONTHAGGI",-38.61639001,145.58967001,Bass Coast College,0.9367,Stony Point Railway Station (Crib Point),41.8652,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10052,"A/36 REED CRESCENT, WONTHAGGI",-38.612543,145.595876,Bass Coast College,0.2493,Stony Point Railway Station (Crib Point),42.012,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10053,"138A REED CRESCENT, WONTHAGGI",-38.6172188,145.5854396,Wonthaggi Primary School,1.066,Stony Point Railway Station (Crib Point),41.6423,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10054,"2/1 FULLERS ROAD, WONTHAGGI",-38.59124001,145.58961001,Wonthaggi North Primary School,1.2506,Stony Point Railway Station (Crib Point),40.1297,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10055,"2/5 BAILLIEU STREET, WONTHAGGI",-38.608642,145.593424,Bass Coast Specialist School,0.292,Stony Point Railway Station (Crib Point),41.5743,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10056,"17 FAHEY STREET, WONTHAGGI",-38.607676,145.59934,Bass Coast Specialist School,0.3391,Stony Point Railway Station (Crib Point),41.9119,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10057,"3/127 MCKENZIE STREET, WONTHAGGI",-38.596692,145.591744,Wonthaggi North Primary School,0.7761,Stony Point Railway Station (Crib Point),40.6427,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10058,"2/3 BAILLEU STREET EAST, WONTHAGGI",-38.60869001,145.59365001,Bass Coast Specialist School,0.2719,Stony Point Railway Station (Crib Point),41.593,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10059,"10 WENTWORTH ROAD, WONTHAGGI",-38.603559,145.600044,Wonthaggi North Primary School,0.5263,Stony Point Railway Station (Crib Point),41.6802,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10060,"71 BILLSON ST, WONTHAGGI",-38.611172002,145.5917746002,Bass Coast Specialist School,0.4388,Stony Point Railway Station (Crib Point),41.6386,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10061,"WONTHAGGI, WONTHAGGI NORTH",-38.6007732,145.5975101,Wonthaggi North Primary School,0.3212,Stony Point Railway Station (Crib Point),41.3169,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10062,"53 CAMPBELL STREET, WONTHAGGI NORTH",-38.611041,145.578712,Wonthaggi Primary School,0.9303,Stony Point Railway Station (Crib Point),40.7522,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10063,"50 WATT STREET, WONTHAGGI NORTH",-38.606662,145.595146,Bass Coast Specialist School,0.3606,Stony Point Railway Station (Crib Point),41.5551,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10064,"57 FINCHER STREET, WONTHAGGI NORTH",-38.6040697,145.5993331,Wonthaggi North Primary School,0.588,Stony Point Railway Station (Crib Point),41.6657,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10065,"1/12 CAMPBELL STREET, WONTHAGGI NORTH",-38.61078,145.583765,Wonthaggi Primary School,0.5282,Stony Point Railway Station (Crib Point),41.0716,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10066,"1/51 MERRIN --, WONTHAGGI NORTH",-38.614812,145.591861,Bass Coast College,0.6779,Stony Point Railway Station (Crib Point),41.9002,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10067,"23 QUEEN STREET, WONTHAGGI NORTH",-38.611645,145.595349,Bass Coast Specialist School,0.2329,Stony Point Railway Station (Crib Point),41.9137,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10068,"3/218 GRAHAM ST, WONTHAGGI NORTH",-38.606604,145.583728,Wonthaggi Primary School,0.4532,Stony Point Railway Station (Crib Point),40.7749,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10069,"42 REED CRESCENT, WONTHAGGI NORTH",-38.613119,145.595557,Bass Coast College,0.3153,Stony Point Railway Station (Crib Point),42.0306,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10070,"1/94 MERRIN CRESCENT, WONTHAGGI NORTH",-38.61581,145.586669,Wonthaggi Primary School,0.8893,Stony Point Railway Station (Crib Point),41.6234,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10071,"33 REED CRESCENT, WONTHAGGI NORTH",-38.612537,145.596574,Bass Coast College,0.2106,Stony Point Railway Station (Crib Point),42.0589,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10072,"INVERLOCH RD, WONTHAGGI NORTH",-38.607848,145.607056,Bass Coast College,0.8698,Stony Point Railway Station (Crib Point),42.4546,-38.61094,145.59788,Bass Coast College,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10073,"23 DUNN STREET, WONTHAGGI NORTH",-38.612385,145.590616,Wonthaggi Primary School,0.5215,Stony Point Railway Station (Crib Point),41.6455,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10074,"16 DUNN STREET, WONTHAGGI NORTH",-38.61136,145.59132,Wonthaggi Primary School,0.4447,Stony Point Railway Station (Crib Point),41.6211,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10075,"30 GRAHAM STREET, WONTHAGGI NORTH",-38.605354,145.595973,Bass Coast Specialist School,0.4888,Stony Point Railway Station (Crib Point),41.522,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10076,"2/37 CAMPBELL STREET, WONTHAGGI NORTH",-38.61125,145.580966,Wonthaggi Primary School,0.7622,Stony Point Railway Station (Crib Point),40.9176,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10077,"18 GRAHAM, WONTHAGGI NORTH",-38.605212,145.597381,Bass Coast Specialist School,0.5089,Stony Point Railway Station (Crib Point),41.609,-38.60974,145.59647,Bass Coast Specialist School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10078,"33 HUNTER STREET, WONTHAGGI NORTH",-38.61258,145.588127,Wonthaggi Primary School,0.5159,Stony Point Railway Station (Crib Point),41.4917,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10079,"54 BROOME CRES, WONTHAGGI NORTH",-38.614019,145.589908,Wonthaggi Primary School,0.6827,Stony Point Railway Station (Crib Point),41.713,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10080,"6/21 HUNTER STREET, WONTHAGGI NORTH",-38.611596,145.589442,Wonthaggi Primary School,0.4107,Stony Point Railway Station (Crib Point),41.5109,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10081,"195 GRAHAM STREET, WONTHAGGI NORTH",-38.606695,145.586996,Wonthaggi Primary School,0.1998,Stony Point Railway Station (Crib Point),41.0024,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10082,"1/17 CAMERON ST, WONTHAGGI NORTH",-38.608642,145.585355,Wonthaggi Primary School,0.2963,Stony Point Railway Station (Crib Point),41.0277,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10083,"28 KORUMBURRA RD, WONTHAGGI NORTH",-38.602627,145.594723,Wonthaggi North Primary School,0.6393,Stony Point Railway Station (Crib Point),41.2501,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10084,"9/21 MCKENZIE, WONTHAGGI NORTH",-38.6053072,145.5936161,Wonthaggi Primary School,0.5234,Stony Point Railway Station (Crib Point),41.3573,-38.60795,145.58864,Wonthaggi Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10085,"KORUMBURRA WONTHAGGI ROAD, LANCE CREEK",-38.5493299,145.6650211,Kongwak Primary School,5.6417,Stony Point Railway Station (Crib Point),43.2939,-38.51511,145.71286,Kongwak Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10086,"52 TURNER STREET, NORTH WONTHAGGI",-38.59085001,145.60016001,Wonthaggi North Primary School,0.8848,Stony Point Railway Station (Crib Point),40.8442,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10087,"24 WALLACE STREET, NORTH WONTHAGGI",-38.5895985002,145.5914437002,Wonthaggi North Primary School,1.2782,Stony Point Railway Station (Crib Point),40.1493,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10088,"4 MOREY STREET, NORTH WONTHAGGI",-38.5906001,145.58891001,Wonthaggi North Primary School,1.3436,Stony Point Railway Station (Crib Point),40.0383,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10089,"50 TURNER STREET, NORTH WONTHAGGI",-38.59159001,145.6001,Wonthaggi North Primary School,0.8027,Stony Point Railway Station (Crib Point),40.8882,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10090,"11 COLLIERY AVENUE, NORTH WONTHAGGI",-38.583706002,145.5925053002,Wonthaggi North Primary School,1.8077,Stony Point Railway Station (Crib Point),39.8395,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10091,"16A KIRRAK STREET, NORTH WONTHAGGI",-38.5937828002,145.5980438002,Wonthaggi North Primary School,0.5907,Stony Point Railway Station (Crib Point),40.8878,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10092,"17 NELSON STREET, NORTH WONTHAGGI",-38.59172001,145.59348001,Wonthaggi North Primary School,0.9834,Stony Point Railway Station (Crib Point),40.432,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10093,"32 CAVIL DRIVE, NORTH WONTHAGGI",-38.5853257002,145.5944255002,Wonthaggi North Primary School,1.581,Stony Point Railway Station (Crib Point),40.0802,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10094,"15 MARY STREET, NORTH WONTHAGGI",-38.594254,145.602565,Wonthaggi North Primary School,0.5462,Stony Point Railway Station (Crib Point),41.2361,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10095,"16 STOREY STREET, NORTH WONTHAGGI",-38.59484001,145.60444001,Wonthaggi North Primary School,0.5742,Stony Point Railway Station (Crib Point),41.4063,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10096,"6 RIB COURT, NORTH WONTHAGGI",-38.58609001,145.59575001,Wonthaggi North Primary School,1.466,Stony Point Railway Station (Crib Point),40.2234,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10097,"60 TURNER STREET, NORTH WONTHAGGI",-38.59028001,145.60025001,Wonthaggi North Primary School,0.948,Stony Point Railway Station (Crib Point),40.8134,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10098,"1 KIRRAK STREET, NORTH WONTHAGGI",-38.5937828002,145.5980438002,Wonthaggi North Primary School,0.5907,Stony Point Railway Station (Crib Point),40.8878,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10099,"6 HENRY STREET EAST, NORTH WONTHAGGI",-38.5961119002,145.603177002,Wonthaggi North Primary School,0.3953,Stony Point Railway Station (Crib Point),41.4011,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10100,"17 CAVIL DRIVE, NORTH WONTHAGGI",-38.5853257002,145.5944255002,Wonthaggi North Primary School,1.581,Stony Point Railway Station (Crib Point),40.0802,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10101,"90 FULLER ROAD, NORTH WONTHAGGI",-38.58176001,145.59495001,Wonthaggi North Primary School,1.9489,Stony Point Railway Station (Crib Point),39.888,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10102,"103 GRIFFITHS STREET, NORTH WONTHAGGI",-38.5851839002,145.5917913002,Wonthaggi North Primary School,1.6828,Stony Point Railway Station (Crib Point),39.8847,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10103,"9 SPLINT WAY, NORTH WONTHAGGI",-38.58325001,145.59361001,Wonthaggi North Primary School,1.8221,Stony Point Railway Station (Crib Point),39.8884,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10104,"62 FULLER ROAD, NORTH WONTHAGGI",-38.5834254002,145.5916271002,Wonthaggi North Primary School,1.8661,Stony Point Railway Station (Crib Point),39.7591,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10105,"6 WILLOW COURT, NORTH WONTHAGGI",-38.59466001,145.60819001,Wonthaggi North Primary School,0.8331,Stony Point Railway Station (Crib Point),41.6589,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10106,"76 WHITE ROAD, NORTH WONTHAGGI",-38.5915187002,145.5865324002,Wonthaggi North Primary School,1.4425,Stony Point Railway Station (Crib Point),39.9339,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10107,"94 GRIFFITHS STREET, NORTH WONTHAGGI",-38.58502001,145.59206001,Wonthaggi North Primary School,1.6892,Stony Point Railway Station (Crib Point),39.8931,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
10108,"38 GORDON STREET, NORTH WONTHAGGI",-38.5922661002,145.5910328002,Wonthaggi North Primary School,1.0823,Stony Point Railway Station (Crib Point),40.2972,-38.59882,145.60023,Wonthaggi North Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),,,,
